-21.67	-23.67	15.86	49.84
 -7.64	 -8.85	5.31	22.45
-11.17	-13.39	7.66	48.81
-10.68	-13.23	15.31	42.42
-11.17	-13.39	7.66	48.81
 -9.58	-11.18	10.49	30.83
 -7.76	 -8.67	5.48	25.63
-13.27	-14.29	2.34	44.86
 -8.51	 -9.12	1.26	20.91
-26.96	-27.09	0.28	45.49
 -7.64	 -8.85	5.31	22.45
-13.11	-13.81	1.77	38.77
-12.97	-14.04	2.49	44.65
-12.53	-13.64	3.23	43.62
-11.48	-12.72	4.13	42.35
-12.42	-13.51	2.55	44.57
-10.86	-12.04	3.04	43.79
 -8.79	-10.24	4.98	38.69
-14.07	-15.15	2.55	44.59
-13.96	-15.06	3.36	43.56
-13.67	-14.76	2.86	44.19
-13.56	-14.64	2.47	44.67
-12.86	-13.93	2.47	44.68
-12.82	-14.77	11.10	27.41
 -9.85	 -9.99	0.25	23.51
 -9.91	-10.09	0.29	22.44
 -6.05	 -6.15	0.17	17.66
 -5.37	 -5.96	7.65	15.30
 -5.37	 -5.96	7.65	15.30
 -5.37	 -5.96	7.65	15.30
 -5.37	 -5.96	7.65	15.30
